tshirt,positive_pant,detailed,medium,low,empty,dif
187263517,184915140,"An image of  black velvet skinny jeans made from plush velvet fabric, mid-rise waist, classic five-pocket design, concealed zip fly, and a sleek figure-hugging silhouette",Generate an image of black velvet skinny jeans with a skinny fit,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
187263517,184915140,"An image of  black velvet skinny jeans made from plush velvet fabric, mid-rise waist, classic five-pocket design, concealed zip fly, and a sleek figure-hugging silhouette",Generate an image of black velvet skinny jeans with a skinny fit,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
197419466,188237784,"An image of a white midi A-line skirt in lightweight cotton, high-waisted with a flowing silhouette and an all-over black rose print",Generate an image of a white midi A-line skirt with black rose print,Generate an image of an A-line skirt, ,"A photo of a Skirt, on white background, high quality."
197419466,188237784,"An image of a white midi A-line skirt in lightweight cotton, high-waisted with a flowing silhouette and an all-over black rose print",Generate an image of a white midi A-line skirt with black rose print,Generate an image of an A-line skirt, ,"A photo of a Skirt, on white background, high quality."
155134933,153595983,"An image of dark blue stretch denim skinny jeans with a mid-rise waist, classic five-pocket styling, and subtle contrast stitching",Generate an image of dark blue skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
155134933,153595983,"An image of dark blue stretch denim skinny jeans with a mid-rise waist, classic five-pocket styling, and subtle contrast stitching",Generate an image of dark blue skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185367503,179734357,"An image of a black A-line skater mini skirt in soft cotton-blend jersey, featuring a high-waisted A-line fit, smooth pull-on waistband, and flared hem",Generate an image of a black A-line skater mini skirt with a high-waisted flared fit,Generate an image of a skater mini skirt, ,"A photo of a Skirt, on white background, high quality."
185367503,179734357,"An image of a black A-line skater mini skirt in soft cotton-blend jersey, featuring a high-waisted A-line fit, smooth pull-on waistband, and flared hem",Generate an image of a black A-line skater mini skirt with a high-waisted flared fit,Generate an image of a skater mini skirt, ,"A photo of a Skirt, on white background, high quality."
185367503,179734357,"An image of a black A-line skater mini skirt in soft cotton-blend jersey, featuring a high-waisted A-line fit, smooth pull-on waistband, and flared hem",Generate an image of a black A-line skater mini skirt with a high-waisted flared fit,Generate an image of a skater mini skirt, ,"A photo of a Skirt, on white background, high quality."
185367503,179734357,"An image of a black A-line skater mini skirt in soft cotton-blend jersey, featuring a high-waisted A-line fit, smooth pull-on waistband, and flared hem",Generate an image of a black A-line skater mini skirt with a high-waisted flared fit,Generate an image of a skater mini skirt, ,"A photo of a Skirt, on white background, high quality."
185367503,179734357,"An image of a black A-line skater mini skirt in soft cotton-blend jersey, featuring a high-waisted A-line fit, smooth pull-on waistband, and flared hem",Generate an image of a black A-line skater mini skirt with a high-waisted flared fit,Generate an image of a skater mini skirt, ,"A photo of a Skirt, on white background, high quality."
185367503,179734357,"An image of a black A-line skater mini skirt in soft cotton-blend jersey, featuring a high-waisted A-line fit, smooth pull-on waistband, and flared hem",Generate an image of a black A-line skater mini skirt with a high-waisted flared fit,Generate an image of a skater mini skirt, ,"A photo of a Skirt, on white background, high quality."
185367503,179734357,"An image of a black A-line skater mini skirt in soft cotton-blend jersey, featuring a high-waisted A-line fit, smooth pull-on waistband, and flared hem",Generate an image of a black A-line skater mini skirt with a high-waisted flared fit,Generate an image of a skater mini skirt, ,"A photo of a Skirt, on white background, high quality."
166973226,101347804,"An image of a black knee-length shift dress made from lightweight cotton fabric, featuring a relaxed straight fit and a sleeveless design",Generate an image of a black knee-length shift dress with a relaxed fit,Generate an image of a black shift dress, ,"A photo of a Shift Dress, on white background, high quality."
187597855,170074137,"An image of a blush pink tulle midi skirt with a flowy A-line silhouette, featuring delicate star embroidery across its semi-sheer layers",Generate an image of a blush tulle midi skirt with star embroidery and a loose fit,Generate an image of a star-embroidered midi skirt, ,"A photo of a Skirt, on white background, high quality."
187597855,170074137,"An image of a blush pink tulle midi skirt with a flowy A-line silhouette, featuring delicate star embroidery across its semi-sheer layers",Generate an image of a blush tulle midi skirt with star embroidery and a loose fit,Generate an image of a star-embroidered midi skirt, ,"A photo of a Skirt, on white background, high quality."
187597855,170074137,"An image of a blush pink tulle midi skirt with a flowy A-line silhouette, featuring delicate star embroidery across its semi-sheer layers",Generate an image of a blush tulle midi skirt with star embroidery and a loose fit,Generate an image of a star-embroidered midi skirt, ,"A photo of a Skirt, on white background, high quality."
178967613,176339829,"An image of black skinny biker pants crafted from stretch denim, cut in a slim fit and finished with multiple exposed zippers",Generate an image of black skinny biker pants with multiple zippers,Generate an image of biker pants, ,"A photo of a Jeans, on white background, high quality."
190217881,187982769,"An image of a metallic gold pleated midi skirt made of shimmering lamé fabric with a high waist, A-line silhouette, crisp knife pleats, and mid-calf length",Generate an image of a metallic gold pleated midi skirt,Generate an image of a pleated skirt, ,"A photo of a Skirt, on white background, high quality."
190217881,187982769,"An image of a metallic gold pleated midi skirt made of shimmering lamé fabric with a high waist, A-line silhouette, crisp knife pleats, and mid-calf length",Generate an image of a metallic gold pleated midi skirt,Generate an image of a pleated skirt, ,"A photo of a Skirt, on white background, high quality."
190217881,187982769,"An image of a metallic gold pleated midi skirt made of shimmering lamé fabric with a high waist, A-line silhouette, crisp knife pleats, and mid-calf length",Generate an image of a metallic gold pleated midi skirt,Generate an image of a pleated skirt, ,"A photo of a Skirt, on white background, high quality."
190217881,187982769,"An image of a metallic gold pleated midi skirt made of shimmering lamé fabric with a high waist, A-line silhouette, crisp knife pleats, and mid-calf length",Generate an image of a metallic gold pleated midi skirt,Generate an image of a pleated skirt, ,"A photo of a Skirt, on white background, high quality."
190217881,187982769,"An image of a metallic gold pleated midi skirt made of shimmering lamé fabric with a high waist, A-line silhouette, crisp knife pleats, and mid-calf length",Generate an image of a metallic gold pleated midi skirt,Generate an image of a pleated skirt, ,"A photo of a Skirt, on white background, high quality."
190217881,187982769,"An image of a metallic gold pleated midi skirt made of shimmering lamé fabric with a high waist, A-line silhouette, crisp knife pleats, and mid-calf length",Generate an image of a metallic gold pleated midi skirt,Generate an image of a pleated skirt, ,"A photo of a Skirt, on white background, high quality."
109747212,167261262,"An image of  black high-rise skinny jeans made from stretch denim, featuring a snug fit, five-pocket styling, and clean hems",Generate an image of black high-rise skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
109747212,167261262,"An image of  black high-rise skinny jeans made from stretch denim, featuring a snug fit, five-pocket styling, and clean hems",Generate an image of black high-rise skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
109747212,167261262,"An image of  black high-rise skinny jeans made from stretch denim, featuring a snug fit, five-pocket styling, and clean hems",Generate an image of black high-rise skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
109747212,167261262,"An image of  black high-rise skinny jeans made from stretch denim, featuring a snug fit, five-pocket styling, and clean hems",Generate an image of black high-rise skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
109747212,167261262,"An image of  black high-rise skinny jeans made from stretch denim, featuring a snug fit, five-pocket styling, and clean hems",Generate an image of black high-rise skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
187840335,187686863,"An image of a blue denim A-line midi skirt with a button-front closure, mid-calf length, structured A-line silhouette, crafted from classic denim fabric",Generate an image of a blue denim A-line midi skirt,Generate an image of a midi skirt, ,"A photo of a Skirt, on white background, high quality."
161642218,166497107,"An image of light-wash distressed denim cutoff shorts with a relaxed fit, frayed hems, and classic five-pocket styling",Generate an image of light-wash denim cutoff shorts with a relaxed fit,Generate an image of denim cutoff shorts, ,"A photo of a Shorts, on white background, high quality."
187440829,184419834,"An image of a black midi skirt with vibrant red rose print, made from lightweight cotton-blend fabric, featuring a vintage swing A-line silhouette, high waist, and flowing drape",Generate an image of a black A-line swing midi skirt with red rose pattern,Generate an image of a vintage midi skirt, ,"A photo of a Skirt, on white background, high quality."
183074434,183274775,"An image of vibrant red high-waist wide-leg palazzo pants crafted from lightweight flowy crepe fabric, featuring a smooth drape and relaxed fit",Generate an image of red high-waisted wide-leg palazzo pants,Generate an image of palazzo pants, ,"A photo of a Palazzo Pants, on white background, high quality."
183074434,183274775,"An image of vibrant red high-waist wide-leg palazzo pants crafted from lightweight flowy crepe fabric, featuring a smooth drape and relaxed fit",Generate an image of red high-waisted wide-leg palazzo pants,Generate an image of palazzo pants, ,"A photo of a Palazzo Pants, on white background, high quality."
183074434,183274775,"An image of vibrant red high-waist wide-leg palazzo pants crafted from lightweight flowy crepe fabric, featuring a smooth drape and relaxed fit",Generate an image of red high-waisted wide-leg palazzo pants,Generate an image of palazzo pants, ,"A photo of a Palazzo Pants, on white background, high quality."
125281239,165577263,An image of white high-waisted distressed skinny jeans in denim fabric with ripped detailing,Generate an image of white high-waisted skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
125281239,165577263,An image of white high-waisted distressed skinny jeans in denim fabric with ripped detailing,Generate an image of white high-waisted skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
186528217,184711198,"An image of grey plaid wool straight-leg trousers featuring a tailored mid-rise waistband, pressed creases, belt loops, and a subtle check pattern",Generate an image of grey wool straight-leg trousers with a tailored fit,Generate an image of straight-leg trousers, ,"A photo of a Trousers, on white background, high quality."
186528217,184711198,"An image of grey plaid wool straight-leg trousers featuring a tailored mid-rise waistband, pressed creases, belt loops, and a subtle check pattern",Generate an image of grey wool straight-leg trousers with a tailored fit,Generate an image of straight-leg trousers, ,"A photo of a Trousers, on white background, high quality."
186528217,184711198,"An image of grey plaid wool straight-leg trousers featuring a tailored mid-rise waistband, pressed creases, belt loops, and a subtle check pattern",Generate an image of grey wool straight-leg trousers with a tailored fit,Generate an image of straight-leg trousers, ,"A photo of a Trousers, on white background, high quality."
164637071,191106479,An image of a red high-waist midi pencil skirt crafted from smooth stretch fabric with a form-fitting silhouette,Generate an image of a red high-waist pencil skirt with a slim fit,Generate an image of a pencil skirt, ,"A photo of a Skirt, on white background, high quality."
164360842,166460249,"An image of slim-fit white denim jeans crafted from sturdy cotton with a mid-rise waist, classic five-pocket styling, metal rivets, and a button-fly closure",Generate an image of slim-fit white denim jeans,Generate an image of jeans, ,"A photo of a Jeans, on white background, high quality."
164360842,166460249,"An image of slim-fit white denim jeans crafted from sturdy cotton with a mid-rise waist, classic five-pocket styling, metal rivets, and a button-fly closure",Generate an image of slim-fit white denim jeans,Generate an image of jeans, ,"A photo of a Jeans, on white background, high quality."
184700830,185321877,"An image of a mustard yellow embroidered A-line dress crafted from lightweight cotton, featuring a relaxed fit, 3/4 sleeves, and delicate tonal embroidery",Generate an image of a mustard yellow A-line dress with 3/4 sleeves,Generate an image of an A-line dress, ,"A photo of a Dress, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
181288487,167274155,"An image of light wash blue cotton denim boyfriend jeans with a relaxed fit, featuring distressed and ripped details",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
107185142,156841305,"An image of a navy casual mini dress with an all-over geometric triangle print, featuring a drop-waist silhouette, lightweight woven fabric, and a relaxed fit",Generate an image of a navy drop-waist mini dress with a geometric triangle print and relaxed fit,Generate an image of a geometric print mini dress, ,"A photo of a Mini Dress, on white background, high quality."
169695107,169390450,"An image of light-wash denim straight-leg jeans with distressed rips, subtle whiskering, five-pocket styling, and a classic mid-rise fit",Generate an image of light-wash straight-leg jeans,Generate an image of jeans, ,"A photo of a Jeans, on white background, high quality."
169695107,169390450,"An image of light-wash denim straight-leg jeans with distressed rips, subtle whiskering, five-pocket styling, and a classic mid-rise fit",Generate an image of light-wash straight-leg jeans,Generate an image of jeans, ,"A photo of a Jeans, on white background, high quality."
169695107,169390450,"An image of light-wash denim straight-leg jeans with distressed rips, subtle whiskering, five-pocket styling, and a classic mid-rise fit",Generate an image of light-wash straight-leg jeans,Generate an image of jeans, ,"A photo of a Jeans, on white background, high quality."
95812178,160269589,"Generate an image of black stretch denim skinny jeans, high-waisted fit with five-pocket styling and belt loops",Generate an image of black high-waisted skinny jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
165021691,118618061,"An image of  dark blue stretch denim bootcut jeans with a high-rise waist, fitted through hip and thigh and a gentle flare at the hem",Generate an image of  high-rise bootcut jeans in dark blue stretch denim,Generate an image of bootcut jeans, ,"A photo of a Jeans, on white background, high quality."
180709285,182468034,"An image of a red satin pleated midi skirt with a high-waisted A-line fit, subtle sheen, and crisp knife pleats",Generate an image of a red pleated midi skirt with a flowy fit,Generate an image of a pleated skirt, ,"A photo of a Skirt, on white background, high quality."
180709285,182468034,"An image of a red satin pleated midi skirt with a high-waisted A-line fit, subtle sheen, and crisp knife pleats",Generate an image of a red pleated midi skirt with a flowy fit,Generate an image of a pleated skirt, ,"A photo of a Skirt, on white background, high quality."
187519395,146163956,An image of light wash denim skinny jeans with distressed detailing and cuffed hems,Generate an image of light wash skinny jeans,Generate an image of cuffed jeans, ,"A photo of a Jeans, on white background, high quality."
187519395,146163956,An image of light wash denim skinny jeans with distressed detailing and cuffed hems,Generate an image of light wash skinny jeans,Generate an image of cuffed jeans, ,"A photo of a Jeans, on white background, high quality."
187519395,146163956,An image of light wash denim skinny jeans with distressed detailing and cuffed hems,Generate an image of light wash skinny jeans,Generate an image of cuffed jeans, ,"A photo of a Jeans, on white background, high quality."
187519395,146163956,An image of light wash denim skinny jeans with distressed detailing and cuffed hems,Generate an image of light wash skinny jeans,Generate an image of cuffed jeans, ,"A photo of a Jeans, on white background, high quality."
177381507,189263632,"An image of a light acid wash denim midi pencil skirt in faded blue denim, slim pencil fit, mid-calf length, with classic five-pocket styling and a back vent",Generate an image of a slim-fit light acid wash denim midi pencil skirt,Generate an image of a denim pencil skirt, ,"A photo of a Skirt, on white background, high quality."
177381507,189263632,"An image of a light acid wash denim midi pencil skirt in faded blue denim, slim pencil fit, mid-calf length, with classic five-pocket styling and a back vent",Generate an image of a slim-fit light acid wash denim midi pencil skirt,Generate an image of a denim pencil skirt, ,"A photo of a Skirt, on white background, high quality."
177381507,189263632,"An image of a light acid wash denim midi pencil skirt in faded blue denim, slim pencil fit, mid-calf length, with classic five-pocket styling and a back vent",Generate an image of a slim-fit light acid wash denim midi pencil skirt,Generate an image of a denim pencil skirt, ,"A photo of a Skirt, on white background, high quality."
85733792,74411866,An image of high-waisted blue-and-white gingham cotton shorts with a tailored fit,Generate an image of high-waisted gingham shorts,Generate an image of shorts, ,"A photo of a Shorts, on white background, high quality."
148424128,176509374,"An image of a pink drop-waist mini tennis dress in lightweight performance fabric, fitted through the bodice with a flared pleated skirt and a V-stripe collar",Generate an image of a pink pleated mini tennis dress with a drop waist,Generate an image of a tennis dress, ,"A photo of a Tennis Dress, on white background, high quality."
180870025,168256011,"An image of light-wash denim straight-leg jeans featuring floral embroidered embellishments, classic five-pocket styling, and belt loops",Generate an image of light-wash straight-leg jeans with floral embroidery,Generate an image of straight-leg jeans, ,"A photo of a Jeans, on white background, high quality."
173704483,175717014,"An image of a white wrap mini skirt in lightweight woven fabric, featuring an adjustable wrap fit, mini length, and red and navy stripe trim along the edges",Generate an image of a white wrap mini skirt with red and navy stripe trim,Generate an image of a wrap mini skirt, ,"A photo of a Skirt, on white background, high quality."
173704483,175717014,"An image of a white wrap mini skirt in lightweight woven fabric, featuring an adjustable wrap fit, mini length, and red and navy stripe trim along the edges",Generate an image of a white wrap mini skirt with red and navy stripe trim,Generate an image of a wrap mini skirt, ,"A photo of a Skirt, on white background, high quality."
163717220,143845349,"An image of ivory high-waisted tailored shorts made from lightweight crepe fabric, featuring clean front pleats and a structured slim fit",Generate an image of high-waisted tailored crepe shorts in ivory with a slim fit,Generate an image of tailored shorts, ,"A photo of a Shorts, on white background, high quality."
160785926,135924392,"An image of black slim-fit corduroy pants with fine ribbed texture, mid-rise waist, belt loops, zip-fly with button closure, and classic five-pocket styling",Generate an image of black slim-fit corduroy pants,Generate an image of corduroy pants, ,"A photo of a Pants, on white background, high quality."
186469937,188581273,"An image of a gray knit midi skirt with a high waist, corset-style lace-up front, body-hugging fit, and stretchy ribbed fabric",Generate an image of a fitted gray midi knit skirt with a lace-up corset waist,Generate an image of a corset midi skirt, ,"A photo of a Skirt, on white background, high quality."
182951288,184538789,"An image of a camel-colored high-waisted belted pencil skirt, knee length, slim fit, crafted from smooth woven suiting fabric",Generate an image of a camel high-waisted pencil skirt,Generate an image of a pencil skirt, ,"A photo of a Skirt, on white background, high quality."
182951288,184538789,"An image of a camel-colored high-waisted belted pencil skirt, knee length, slim fit, crafted from smooth woven suiting fabric",Generate an image of a camel high-waisted pencil skirt,Generate an image of a pencil skirt, ,"A photo of a Skirt, on white background, high quality."
199488673,187803079,An image of black denim skinny-fit jeans featuring a frayed hem and classic five-pocket construction,Generate an image of black skinny jeans with a frayed hem,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
94591794,72781782,"An image of burgundy velvet skinny jeans in a rich wine hue, crafted from plush velvet fabric, cut in a sleek skinny fit with a classic five-pocket design, belt loops, and a zip-fly button closure",Generate an image of burgundy velvet skinny jeans with a slim silhouette,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
94591794,72781782,"An image of burgundy velvet skinny jeans in a rich wine hue, crafted from plush velvet fabric, cut in a sleek skinny fit with a classic five-pocket design, belt loops, and a zip-fly button closure",Generate an image of burgundy velvet skinny jeans with a slim silhouette,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
169512952,159197815,"An image of a rust faux leather midi skirt with sharp accordion pleats, a high-waisted A-line fit, mid-calf length, and a subtle leather-like sheen",Generate an image of a rust pleated midi skirt with an A-line fit,Generate an image of a pleated midi skirt, ,"A photo of a Skirt, on white background, high quality."
169967535,199918613,"An image of taupe satin high-waisted wide-leg trousers, crafted from lustrous fabric with a fluid drape and tailored waistband",Generate an image of taupe high-waisted wide-leg trousers,Generate an image of wide-leg trousers, ,"A photo of a Trousers, on white background, high quality."
169967535,199918613,"An image of taupe satin high-waisted wide-leg trousers, crafted from lustrous fabric with a fluid drape and tailored waistband",Generate an image of taupe high-waisted wide-leg trousers,Generate an image of wide-leg trousers, ,"A photo of a Trousers, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189074384,190875340,An image of a camel brown faux leather A-line mini skirt with a zip-front closure,Generate an image of a camel brown A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
185958910,186056213,"An image of a black rib-knit turtleneck sweater midi dress with a bodycon fit, crafted from soft stretch knit fabric",Generate an image of a black bodycon midi sweater dress,Generate an image of a turtleneck sweater dress, ,"A photo of a Dress, on white background, high quality."
185958910,186056213,"An image of a black rib-knit turtleneck sweater midi dress with a bodycon fit, crafted from soft stretch knit fabric",Generate an image of a black bodycon midi sweater dress,Generate an image of a turtleneck sweater dress, ,"A photo of a Dress, on white background, high quality."
185958910,186056213,"An image of a black rib-knit turtleneck sweater midi dress with a bodycon fit, crafted from soft stretch knit fabric",Generate an image of a black bodycon midi sweater dress,Generate an image of a turtleneck sweater dress, ,"A photo of a Dress, on white background, high quality."
185958910,186056213,"An image of a black rib-knit turtleneck sweater midi dress with a bodycon fit, crafted from soft stretch knit fabric",Generate an image of a black bodycon midi sweater dress,Generate an image of a turtleneck sweater dress, ,"A photo of a Dress, on white background, high quality."
185958910,186056213,"An image of a black rib-knit turtleneck sweater midi dress with a bodycon fit, crafted from soft stretch knit fabric",Generate an image of a black bodycon midi sweater dress,Generate an image of a turtleneck sweater dress, ,"A photo of a Dress, on white background, high quality."
185958910,186056213,"An image of a black rib-knit turtleneck sweater midi dress with a bodycon fit, crafted from soft stretch knit fabric",Generate an image of a black bodycon midi sweater dress,Generate an image of a turtleneck sweater dress, ,"A photo of a Dress, on white background, high quality."
161560812,197782270,"An image of a black star-print shift dress in lightweight woven fabric, featuring a loose straight fit, short ruffle sleeves, and a knee-length hem",Generate an image of a black relaxed-fit shift dress with ruffle sleeves,Generate an image of a shift dress with ruffle sleeves, ,"A photo of a Shift Dress, on white background, high quality."
185840954,191319720,An image of a gold velvet long-sleeve mock-neck mini dress with a body-hugging fit and plush texture,Generate an image of a fitted gold long-sleeve mini dress,Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
185840954,191319720,An image of a gold velvet long-sleeve mock-neck mini dress with a body-hugging fit and plush texture,Generate an image of a fitted gold long-sleeve mini dress,Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
185840954,191319720,An image of a gold velvet long-sleeve mock-neck mini dress with a body-hugging fit and plush texture,Generate an image of a fitted gold long-sleeve mini dress,Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
185840954,191319720,An image of a gold velvet long-sleeve mock-neck mini dress with a body-hugging fit and plush texture,Generate an image of a fitted gold long-sleeve mini dress,Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
184681498,184072472,"An image of brown-red vertically striped high-waist, wide-leg palazzo pants in a lightweight flowy fabric with a relaxed drape",Generate an image of high-waisted wide-leg palazzo pants with brown-red stripes,Generate an image of palazzo pants, ,"A photo of a Palazzo Pants, on white background, high quality."
175040188,187520751,"An image of a light grey stretch jersey turtleneck bodycon midi dress with a snug, figure-hugging fit",Generate an image of a light grey turtleneck bodycon midi dress,Generate an image of a bodycon midi dress, ,"A photo of a Dress, on white background, high quality."
175040188,187520751,"An image of a light grey stretch jersey turtleneck bodycon midi dress with a snug, figure-hugging fit",Generate an image of a light grey turtleneck bodycon midi dress,Generate an image of a bodycon midi dress, ,"A photo of a Dress, on white background, high quality."
194069025,192701003,"An image of  medium wash skinny denim jeans made from stretch cotton-denim, featuring a form-fitting silhouette, classic five-pocket styling, and a zip-fly button closure","Generate an image of medium wash skinny denim jeans in a slim, body-hugging fit",Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
194069025,192701003,"An image of  medium wash skinny denim jeans made from stretch cotton-denim, featuring a form-fitting silhouette, classic five-pocket styling, and a zip-fly button closure","Generate an image of medium wash skinny denim jeans in a slim, body-hugging fit",Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
194069025,192701003,"An image of  medium wash skinny denim jeans made from stretch cotton-denim, featuring a form-fitting silhouette, classic five-pocket styling, and a zip-fly button closure","Generate an image of medium wash skinny denim jeans in a slim, body-hugging fit",Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
194069025,192701003,"An image of  medium wash skinny denim jeans made from stretch cotton-denim, featuring a form-fitting silhouette, classic five-pocket styling, and a zip-fly button closure","Generate an image of medium wash skinny denim jeans in a slim, body-hugging fit",Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
194069025,192701003,"An image of  medium wash skinny denim jeans made from stretch cotton-denim, featuring a form-fitting silhouette, classic five-pocket styling, and a zip-fly button closure","Generate an image of medium wash skinny denim jeans in a slim, body-hugging fit",Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
194069025,192701003,"An image of  medium wash skinny denim jeans made from stretch cotton-denim, featuring a form-fitting silhouette, classic five-pocket styling, and a zip-fly button closure","Generate an image of medium wash skinny denim jeans in a slim, body-hugging fit",Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
